User,WorkingHours,@timestamp,BU,type
donker,8:40:11,2020-06-22 19:34:52.206140,SG,elk
enash,6:05:05,2020-06-22 19:34:52.206140,SG,elk
lcpires,5:23:25,2020-06-22 19:34:52.206140,SG,elk
pjong,6:36:21,2020-06-22 19:34:52.206140,SG,elk
nara,6:01:15,2020-06-22 19:34:52.206140,SG,elk
vila,9:57:41,2020-06-22 19:34:52.206140,SG,elk
mohamedb,5:55:06,2020-06-22 19:34:52.206140,SG,elk
hilkens,6:18:10,2020-06-22 19:34:52.206140,SG,elk
wambecq,9:49:29,2020-06-22 19:34:52.206140,SG,elk
marq,7:00:31,2020-06-22 19:34:52.206140,SG,elk
joern,9:02:01,2020-06-22 19:34:52.206140,SG,elk
ionel,5:12:32,2020-06-22 19:34:52.206140,SG,elk
ric,9:06:41,2020-06-22 19:34:52.206140,SG,elk
josd,10:11:15,2020-06-22 19:34:52.206140,SG,elk
apetrosy,1:38:06,2020-06-22 19:34:52.206140,SG,elk
derya,9:58:26,2020-06-22 19:34:52.206140,SG,elk
lharuty,9:53:05,2020-06-22 19:34:52.206140,SG,elk
yuxi,11:36:16,2020-06-22 19:34:52.206140,SG,elk
koen,12:06:17,2020-06-22 19:34:52.206140,SG,elk
vbakalov,16:25:46,2020-06-22 19:34:52.206140,SG,elk
munsche,9:56:28,2020-06-22 19:34:52.206140,SG,elk
aernoudt,9:32:40,2020-06-22 19:34:52.206140,SG,elk
srk,7:59:11,2020-06-22 19:34:52.206140,SG,elk
vielhabe,7:44:37,2020-06-22 19:34:52.206140,SG,elk
jos,10:10:18,2020-06-22 19:34:52.206140,SG,elk
pbateson,9:01:42,2020-06-22 19:34:52.206140,SG,elk
jkolhatk,0:52:32,2020-06-22 19:34:52.206140,SG,elk
rnavai,14:08:30,2020-06-22 19:34:52.206140,SG,elk
hami,12:00:49,2020-06-22 19:34:52.206140,SG,elk
mjonker,12:41:38,2020-06-22 19:34:52.206140,SG,elk
manvelm,6:54:25,2020-06-22 19:34:52.206140,SG,elk
gbabken,16:05:55,2020-06-22 19:34:52.206140,SG,elk
shahenm,9:44:13,2020-06-22 19:34:52.206140,SG,elk
vahagna,6:20:26,2020-06-22 19:34:52.206140,SG,elk
mikayel,8:07:32,2020-06-22 19:34:52.206140,SG,elk
aslanyan,0:28:21,2020-06-22 19:34:52.206140,SG,elk
elbakyan,4:42:03,2020-06-22 19:34:52.206140,SG,elk
ruzanc,6:25:38,2020-06-22 19:34:52.206140,SG,elk
irinah,9:08:10,2020-06-22 19:34:52.206140,SG,elk
aras,2:50:56,2020-06-22 19:34:52.206140,SG,elk
goharm,0:36:55,2020-06-22 19:34:52.206140,SG,elk
lianaa,9:11:32,2020-06-22 19:34:52.206140,SG,elk
arsent,1:04:21,2020-06-22 19:34:52.206140,SG,elk
hharu,5:33:16,2020-06-22 19:34:52.206140,SG,elk
alexts,13:52:41,2020-06-22 19:34:52.206140,SG,elk
shahmura,0:15:02,2020-06-22 19:34:52.206140,SG,elk
kristinb,10:15:26,2020-06-22 19:34:52.206140,SG,elk
galst,12:03:42,2020-06-22 19:34:52.206140,SG,elk
aavet,3:01:28,2020-06-22 19:34:52.206140,SG,elk
amargary,17:16:19,2020-06-22 19:34:52.206140,SG,elk
knarek,20:55:08,2020-06-22 19:34:52.206140,SG,elk
ptwomey,6:19:17,2020-06-22 19:34:52.206140,SG,elk
varazdat,21:02:43,2020-06-22 19:34:52.206140,SG,elk
davitam,22:31:44,2020-06-22 19:34:52.206140,SG,elk
ruzan,16:39:35,2020-06-22 19:34:52.206140,SG,elk
christp,15:01:37,2020-06-22 19:34:52.206140,SG,elk
aramta,7:01:08,2020-06-22 19:34:52.206140,SG,elk
avetyan,5:02:56,2020-06-22 19:34:52.206140,SG,elk
gnelg,15:10:26,2020-06-22 19:34:52.206140,SG,elk
manuky,11:48:24,2020-06-22 19:34:52.206140,SG,elk
samvels,7:24:27,2020-06-22 19:34:52.206140,SG,elk
surent,7:26:17,2020-06-22 19:34:52.206140,SG,elk
akhacha,10:37:51,2020-06-22 19:34:52.206140,SG,elk
davetya,21:48:15,2020-06-22 19:34:52.206140,SG,elk
bakl,22:07:38,2020-06-22 19:34:52.206140,SG,elk
asarukha,15:19:48,2020-06-22 19:34:52.206140,SG,elk
hkirako,17:58:19,2020-06-22 19:34:52.206140,SG,elk
aleksany,4:22:22,2020-06-22 19:34:52.206140,SG,elk
artakts,2:11:10,2020-06-22 19:34:52.206140,SG,elk
verdyan,22:10:14,2020-06-22 19:34:52.206140,SG,elk
levonh,4:22:08,2020-06-22 19:34:52.206140,SG,elk
atoyan,0:15:06,2020-06-22 19:34:52.206140,SG,elk
mushegg,15:10:03,2020-06-22 19:34:52.206140,SG,elk
andreym,13:18:41,2020-06-22 19:34:52.206140,SG,elk
edik,4:18:15,2020-06-22 19:34:52.206140,SG,elk
abgaryan,7:53:50,2020-06-22 19:34:52.206140,SG,elk
emilk,23:47:11,2020-06-22 19:34:52.206140,SG,elk
rashoyan,22:08:15,2020-06-22 19:34:52.206140,SG,elk
amovsis,9:30:57,2020-06-22 19:34:52.206140,SG,elk
rafgrig,23:22:17,2020-06-22 19:34:52.206140,SG,elk
droyan,5:56:03,2020-06-22 19:34:52.206140,SG,elk
aramsh,7:19:43,2020-06-22 19:34:52.206140,SG,elk
gevorgs,8:34:38,2020-06-22 19:34:52.206140,SG,elk
lenas,12:22:22,2020-06-22 19:34:52.206140,SG,elk
erikk,22:56:21,2020-06-22 19:34:52.206140,SG,elk
manukyan,5:02:35,2020-06-22 19:34:52.206140,SG,elk
aramk,6:39:09,2020-06-22 19:34:52.206140,SG,elk
angin,20:30:56,2020-06-22 19:34:52.206140,SG,elk
ebayaty,2:50:21,2020-06-22 19:34:52.206140,SG,elk
grigort,6:59:12,2020-06-22 19:34:52.206140,SG,elk
lusine,9:29:47,2020-06-22 19:34:52.206140,SG,elk
vardhov,11:16:56,2020-06-22 19:34:52.206140,SG,elk
anorayr,18:27:25,2020-06-22 19:34:52.206140,SG,elk
zorik,10:40:24,2020-06-22 19:34:52.206140,SG,elk
hovsepk,16:31:33,2020-06-22 19:34:52.206140,SG,elk
ghajoyan,10:40:28,2020-06-22 19:34:52.206140,SG,elk
sona,1:58:20,2020-06-22 19:34:52.206140,SG,elk
levonb,22:50:01,2020-06-22 19:34:52.206140,SG,elk
hovt,6:40:31,2020-06-22 19:34:52.206140,SG,elk
dkhach,6:38:24,2020-06-22 19:34:52.206140,SG,elk
aggashya,11:30:31,2020-06-22 19:34:52.206140,SG,elk
mikaelt,10:35:31,2020-06-22 19:34:52.206140,SG,elk
gagik,9:26:24,2020-06-22 19:34:52.206140,SG,elk
hasmikh,0:11:22,2020-06-22 19:34:52.206140,SG,elk
nhakoby,1:34:39,2020-06-22 19:34:52.206140,SG,elk
nonam,13:46:54,2020-06-22 19:34:52.206140,SG,elk
mhert,2:01:01,2020-06-22 19:34:52.206140,SG,elk
arturg,2:03:32,2020-06-22 19:34:52.206140,SG,elk
vazgengh,0:10:04,2020-06-22 19:34:52.206140,SG,elk
hgrigo,4:44:13,2020-06-22 19:34:52.206140,SG,elk
avetis,6:33:55,2020-06-22 19:34:52.206140,SG,elk
vardana,3:35:49,2020-06-22 19:34:52.206140,SG,elk
armgrig,5:26:59,2020-06-22 19:34:52.206140,SG,elk
smejin,14:23:43,2020-06-22 19:34:52.206140,SG,elk
ababaya,15:37:39,2020-06-22 19:34:52.206140,SG,elk
armenuhi,9:50:28,2020-06-22 19:34:52.206140,SG,elk
yurik,9:15:32,2020-06-22 19:34:52.206140,SG,elk
lushov,23:50:37,2020-06-22 19:34:52.206140,SG,elk
mhergal,11:58:24,2020-06-22 19:34:52.206140,SG,elk
khac,13:40:18,2020-06-22 19:34:52.206140,SG,elk
nazeli,2:43:22,2020-06-22 19:34:52.206140,SG,elk
gevorgd,13:55:52,2020-06-22 19:34:52.206140,SG,elk
sonat,9:58:13,2020-06-22 19:34:52.206140,SG,elk
ofelyam,4:10:38,2020-06-22 19:34:52.206140,SG,elk
hlusine,12:59:51,2020-06-22 19:34:52.206140,SG,elk
khacha,12:53:03,2020-06-22 19:34:52.206140,SG,elk
denisg,17:20:21,2020-06-22 19:34:52.206140,SG,elk
gayaneha,17:02:31,2020-06-22 19:34:52.206140,SG,elk
arsenh,12:42:39,2020-06-22 19:34:52.206140,SG,elk
vahes,18:58:59,2020-06-22 19:34:52.206140,SG,elk
ashoth,0:25:50,2020-06-22 19:34:52.206140,SG,elk
yuril,6:39:13,2020-06-22 19:34:52.206140,SG,elk
prazyan,0:02:21,2020-06-22 19:34:52.206140,SG,elk
annast,12:05:54,2020-06-22 19:34:52.206140,SG,elk
greta,12:28:16,2020-06-22 19:34:52.206140,SG,elk
smbat,12:38:42,2020-06-22 19:34:52.206140,SG,elk
harutyk,11:38:39,2020-06-22 19:34:52.206140,SG,elk
kesoyan,1:22:20,2020-06-22 19:34:52.206140,SG,elk
vahagnv,10:01:00,2020-06-22 19:34:52.206140,SG,elk
lmkrtchy,1:25:36,2020-06-22 19:34:52.206140,SG,elk
arturhov,2:01:36,2020-06-22 19:34:52.206140,SG,elk
nurijany,0:14:38,2020-06-22 19:34:52.206140,SG,elk
dtevany,11:13:41,2020-06-22 19:34:52.206140,SG,elk
hako,7:53:17,2020-06-22 19:34:52.206140,SG,elk
aleksm,8:10:35,2020-06-22 19:34:52.206140,SG,elk
micheal,10:17:15,2020-06-22 19:34:52.206140,SG,elk
baskovch,6:38:50,2020-06-22 19:34:52.206140,SG,elk
hasmikm,0:40:21,2020-06-22 19:34:52.206140,SG,elk
hakob,22:49:58,2020-06-22 19:34:52.206140,SG,elk
aramma,0:26:46,2020-06-22 19:34:52.206140,SG,elk
rubens,8:11:09,2020-06-22 19:34:52.206140,SG,elk
garikh,12:16:58,2020-06-22 19:34:52.206140,SG,elk
saro,13:33:52,2020-06-22 19:34:52.206140,SG,elk
kgagik,22:50:30,2020-06-22 19:34:52.206140,SG,elk
anzhela,22:50:22,2020-06-22 19:34:52.206140,SG,elk
ashko,6:47:49,2020-06-22 19:34:52.206140,SG,elk
mamikon,22:50:50,2020-06-22 19:34:52.206140,SG,elk
lusinev,23:16:39,2020-06-22 19:34:52.206140,SG,elk
marthah,1:21:25,2020-06-22 19:34:52.206140,SG,elk
tigranms,12:59:52,2020-06-22 19:34:52.206140,SG,elk
williamm,16:52:47,2020-06-22 19:34:52.206140,SG,elk
gagikp,22:06:56,2020-06-22 19:34:52.206140,SG,elk
vgevorg,15:27:27,2020-06-22 19:34:52.206140,SG,elk
arthurg,10:52:51,2020-06-22 19:34:52.206140,SG,elk
anush,6:09:36,2020-06-22 19:34:52.206140,SG,elk
vmkhoyan,8:32:17,2020-06-22 19:34:52.206140,SG,elk
mailyan,5:25:38,2020-06-22 19:34:52.206140,SG,elk
mariamm,9:41:31,2020-06-22 19:34:52.206140,SG,elk
varuzhp,0:06:14,2020-06-22 19:34:52.206140,SG,elk
ksaroyan,7:21:01,2020-06-22 19:34:52.206140,SG,elk
hanush,6:26:56,2020-06-22 19:34:52.206140,SG,elk
melikset,5:24:00,2020-06-22 19:34:52.206140,SG,elk
astepan,6:46:19,2020-06-22 19:34:52.206140,SG,elk
anipet,8:42:49,2020-06-22 19:34:52.206140,SG,elk
roman,1:23:23,2020-06-22 19:34:52.206140,SG,elk
yurais,6:16:13,2020-06-22 19:34:52.206140,SG,elk
hovs,3:14:07,2020-06-22 19:34:52.206140,SG,elk
hhayk,11:29:02,2020-06-22 19:34:52.206140,SG,elk
amirkhan,5:52:31,2020-06-22 19:34:52.206140,SG,elk
ganapety,6:00:07,2020-06-22 19:34:52.206140,SG,elk
lhakoby,21:55:51,2020-06-22 19:34:52.206140,SG,elk
hov,8:18:04,2020-06-22 19:34:52.206140,SG,elk
vahanp,8:41:29,2020-06-22 19:34:52.206140,SG,elk
haykd,11:06:02,2020-06-22 19:34:52.206140,SG,elk
arturtk,5:00:35,2020-06-22 19:34:52.206140,SG,elk
artakg,22:00:27,2020-06-22 19:34:52.206140,SG,elk
lukashin,12:39:46,2020-06-22 19:34:52.206140,SG,elk
arakelya,5:05:20,2020-06-22 19:34:52.206140,SG,elk
avetisya,6:23:39,2020-06-22 19:34:52.206140,SG,elk
aniga,8:47:37,2020-06-22 19:34:52.206140,SG,elk
avach,7:55:51,2020-06-22 19:34:52.206140,SG,elk
ordoyan,4:23:42,2020-06-22 19:34:52.206140,SG,elk
armant,11:27:30,2020-06-22 19:34:52.206140,SG,elk
sagh,11:43:17,2020-06-22 19:34:52.206140,SG,elk
