User,WorkingHours,@timestamp,BU,type
mjacquot,8:28:26,2020-06-22 19:34:52.206140,SEG,elk
mattheh,6:00:05,2020-06-22 19:34:52.206140,SEG,elk
rpadley,9:36:17,2020-06-22 19:34:52.206140,SEG,elk
abdelha,8:55:10,2020-06-22 19:34:52.206140,SEG,elk
andyb,8:13:12,2020-06-22 19:34:52.206140,SEG,elk
wenda,11:57:20,2020-06-22 19:34:52.206140,SEG,elk
logman,11:25:28,2020-06-22 19:34:52.206140,SEG,elk
ean,11:10:05,2020-06-22 19:34:52.206140,SEG,elk
dlessard,7:14:48,2020-06-22 19:34:52.206140,SEG,elk
peliu,0:41:18,2020-06-22 19:34:52.206140,SEG,elk
vik,0:00:55,2020-06-22 19:34:52.206140,SEG,elk
abhi,22:50:54,2020-06-22 19:34:52.206140,SEG,elk
khooker,18:11:58,2020-06-22 19:34:52.206140,SEG,elk
liangwa,12:53:46,2020-06-22 19:34:52.206140,SEG,elk
nayak,20:25:39,2020-06-22 19:34:52.206140,SEG,elk
denny,22:13:59,2020-06-22 19:34:52.206140,SEG,elk
yhe,0:29:31,2020-06-22 19:34:52.206140,SEG,elk
luisv,16:50:25,2020-06-22 19:34:52.206140,SEG,elk
harsh,5:48:38,2020-06-22 19:34:52.206140,SEG,elk
moongyu,9:27:06,2020-06-22 19:34:52.206140,SEG,elk
rohit,2:42:00,2020-06-22 19:34:52.206140,SEG,elk
marykate,8:25:46,2020-06-22 19:34:52.206140,SEG,elk
sungshw,6:38:03,2020-06-22 19:34:52.206140,SEG,elk
wade,22:25:57,2020-06-22 19:34:52.206140,SEG,elk
award,11:28:35,2020-06-22 19:34:52.206140,SEG,elk
jjia,1:36:19,2020-06-22 19:34:52.206140,SEG,elk
shuoh,2:17:51,2020-06-22 19:34:52.206140,SEG,elk
lingl,21:29:40,2020-06-22 19:34:52.206140,SEG,elk
rita,16:50:01,2020-06-22 19:34:52.206140,SEG,elk
yangc,8:46:22,2020-06-22 19:34:52.206140,SEG,elk
leisun,2:01:27,2020-06-22 19:34:52.206140,SEG,elk
bala,17:29:29,2020-06-22 19:34:52.206140,SEG,elk
wald,16:49:13,2020-06-22 19:34:52.206140,SEG,elk
kiran,10:46:45,2020-06-22 19:34:52.206140,SEG,elk
taeho,4:48:40,2020-06-22 19:34:52.206140,SEG,elk
hzhan,2:19:35,2020-06-22 19:34:52.206140,SEG,elk
ksethi,21:29:10,2020-06-22 19:34:52.206140,SEG,elk
maram,9:07:28,2020-06-22 19:34:52.206140,SEG,elk
xun,1:04:23,2020-06-22 19:34:52.206140,SEG,elk
riya,13:16:22,2020-06-22 19:34:52.206140,SEG,elk
ono,15:18:23,2020-06-22 19:34:52.206140,SEG,elk
ychou,13:14:51,2020-06-22 19:34:52.206140,SEG,elk
jhwan,3:01:25,2020-06-22 19:34:52.206140,SEG,elk
shu,15:24:55,2020-06-22 19:34:52.206140,SEG,elk
rali,0:31:54,2020-06-22 19:34:52.206140,SEG,elk
sabarish,5:30:27,2020-06-22 19:34:52.206140,SEG,elk
yangchen,15:40:10,2020-06-22 19:34:52.206140,SEG,elk
wxzhou,12:17:30,2020-06-22 19:34:52.206140,SEG,elk
ydwang,2:37:27,2020-06-22 19:34:52.206140,SEG,elk
pmehta,9:56:28,2020-06-22 19:34:52.206140,SEG,elk
pchu,10:06:35,2020-06-22 19:34:52.206140,SEG,elk
mira,4:57:44,2020-06-22 19:34:52.206140,SEG,elk
pingc,8:42:21,2020-06-22 19:34:52.206140,SEG,elk
yso,14:37:25,2020-06-22 19:34:52.206140,SEG,elk
yaohua,0:14:02,2020-06-22 19:34:52.206140,SEG,elk
dimiao,4:01:42,2020-06-22 19:34:52.206140,SEG,elk
waik,14:24:31,2020-06-22 19:34:52.206140,SEG,elk
sthorne,11:49:21,2020-06-22 19:34:52.206140,SEG,elk
irene,11:44:44,2020-06-22 19:34:52.206140,SEG,elk
amani,14:19:40,2020-06-22 19:34:52.206140,SEG,elk
hrantm,4:34:34,2020-06-22 19:34:52.206140,SEG,elk
nelson,9:53:03,2020-06-22 19:34:52.206140,SEG,elk
sjaboud,9:13:03,2020-06-22 19:34:52.206140,SEG,elk
fanni,6:32:41,2020-06-22 19:34:52.206140,SEG,elk
anri,0:00:02,2020-06-22 19:34:52.206140,SEG,elk
hyesookh,10:28:56,2020-06-22 19:34:52.206140,SEG,elk
thin,0:37:21,2020-06-22 19:34:52.206140,SEG,elk
basi,7:18:50,2020-06-22 19:34:52.206140,SEG,elk
ktorima,13:57:51,2020-06-22 19:34:52.206140,SEG,elk
chinaot,9:15:02,2020-06-22 19:34:52.206140,SEG,elk
nas,20:25:48,2020-06-22 19:34:52.206140,SEG,elk
smi,2:04:13,2020-06-22 19:34:52.206140,SEG,elk
koo,1:07:15,2020-06-22 19:34:52.206140,SEG,elk
gao,2:36:13,2020-06-22 19:34:52.206140,SEG,elk
ila,13:37:56,2020-06-22 19:34:52.206140,SEG,elk
achi,9:09:51,2020-06-22 19:34:52.206140,SEG,elk
rprasad,16:51:02,2020-06-22 19:34:52.206140,SEG,elk
sur,8:15:41,2020-06-22 19:34:52.206140,SEG,elk
shbaek,10:41:34,2020-06-22 19:34:52.206140,SEG,elk
lilia,4:13:21,2020-06-22 19:34:52.206140,SEG,elk
mag,2:08:34,2020-06-22 19:34:52.206140,SEG,elk
vis,10:57:15,2020-06-22 19:34:52.206140,SEG,elk
hzhang,1:57:44,2020-06-22 19:34:52.206140,SEG,elk
urd,18:01:12,2020-06-22 19:34:52.206140,SEG,elk
dev,5:59:30,2020-06-22 19:34:52.206140,SEG,elk
shiyang,22:49:55,2020-06-22 19:34:52.206140,SEG,elk
bryand,0:44:19,2020-06-22 19:34:52.206140,SEG,elk
warrie,4:51:43,2020-06-22 19:34:52.206140,SEG,elk
mwilson,22:50:00,2020-06-22 19:34:52.206140,SEG,elk
twood,15:41:59,2020-06-22 19:34:52.206140,SEG,elk
annan,4:50:21,2020-06-22 19:34:52.206140,SEG,elk
minht,0:00:25,2020-06-22 19:34:52.206140,SEG,elk
sic,0:52:59,2020-06-22 19:34:52.206140,SEG,elk
twoo,0:38:28,2020-06-22 19:34:52.206140,SEG,elk
jvaladez,0:15:48,2020-06-22 19:34:52.206140,SEG,elk
lane,0:31:23,2020-06-22 19:34:52.206140,SEG,elk
ricardo,0:03:15,2020-06-22 19:34:52.206140,SEG,elk
tylerm,14:35:01,2020-06-22 19:34:52.206140,SEG,elk
mwangi,17:04:46,2020-06-22 19:34:52.206140,SEG,elk
kare,16:23:45,2020-06-22 19:34:52.206140,SEG,elk
aden,2:48:35,2020-06-22 19:34:52.206140,SEG,elk
alexeis,16:53:16,2020-06-22 19:34:52.206140,SEG,elk
bryce,18:22:15,2020-06-22 19:34:52.206140,SEG,elk
zim,19:54:57,2020-06-22 19:34:52.206140,SEG,elk
arupsaha,11:41:01,2020-06-22 19:34:52.206140,SEG,elk
annao,0:18:58,2020-06-22 19:34:52.206140,SEG,elk
bade,0:08:26,2020-06-22 19:34:52.206140,SEG,elk
jasonhc,0:06:32,2020-06-22 19:34:52.206140,SEG,elk
ranyu,15:29:41,2020-06-22 19:34:52.206140,SEG,elk
hopp,0:00:06,2020-06-22 19:34:52.206140,SEG,elk
jrodgers,3:00:29,2020-06-22 19:34:52.206140,SEG,elk
huasong,12:19:09,2020-06-22 19:34:52.206140,SEG,elk
jyu,2:05:33,2020-06-22 19:34:52.206140,SEG,elk
khaip,8:52:26,2020-06-22 19:34:52.206140,SEG,elk
lui,0:41:36,2020-06-22 19:34:52.206140,SEG,elk
cai,3:27:24,2020-06-22 19:34:52.206140,SEG,elk
kkim,2:04:24,2020-06-22 19:34:52.206140,SEG,elk
