User,WorkingHours,@timestamp,BU,type
kau,10:49:22,2020-06-22 19:34:52.206140,HRFA,elk
jain,9:34:22,2020-06-22 19:34:52.206140,HRFA,elk
mis,12:22:35,2020-06-22 19:34:52.206140,HRFA,elk
sato,0:39:06,2020-06-22 19:34:52.206140,HRFA,elk
akidoko,21:26:09,2020-06-22 19:34:52.206140,HRFA,elk
miya,11:53:38,2020-06-22 19:34:52.206140,HRFA,elk
aiki,2:35:21,2020-06-22 19:34:52.206140,HRFA,elk
hiroki,16:24:47,2020-06-22 19:34:52.206140,HRFA,elk
usui,1:06:58,2020-06-22 19:34:52.206140,HRFA,elk
emikok,11:46:18,2020-06-22 19:34:52.206140,HRFA,elk
nukina,9:10:01,2020-06-22 19:34:52.206140,HRFA,elk
chae,11:45:00,2020-06-22 19:34:52.206140,HRFA,elk
ulf,1:37:02,2020-06-22 19:34:52.206140,HRFA,elk
huayu,3:15:28,2020-06-22 19:34:52.206140,HRFA,elk
binh,9:37:33,2020-06-22 19:34:52.206140,HRFA,elk
green,9:19:22,2020-06-22 19:34:52.206140,HRFA,elk
sht,0:54:00,2020-06-22 19:34:52.206140,HRFA,elk
lem,5:58:44,2020-06-22 19:34:52.206140,HRFA,elk
chua,9:21:28,2020-06-22 19:34:52.206140,HRFA,elk
chung,0:13:32,2020-06-22 19:34:52.206140,HRFA,elk
nwang,3:25:28,2020-06-22 19:34:52.206140,HRFA,elk
yuh,2:55:28,2020-06-22 19:34:52.206140,HRFA,elk
pen,0:50:52,2020-06-22 19:34:52.206140,HRFA,elk
helin,0:24:00,2020-06-22 19:34:52.206140,HRFA,elk
ebo,0:01:38,2020-06-22 19:34:52.206140,HRFA,elk
hsi,3:13:59,2020-06-22 19:34:52.206140,HRFA,elk
set,5:45:31,2020-06-22 19:34:52.206140,HRFA,elk
vishalk,15:20:16,2020-06-22 19:34:52.206140,HRFA,elk
oansari,8:03:13,2020-06-22 19:34:52.206140,HRFA,elk
bobr,1:29:19,2020-06-22 19:34:52.206140,HRFA,elk
cassieh,0:32:41,2020-06-22 19:34:52.206140,HRFA,elk
tri,13:10:24,2020-06-22 19:34:52.206140,HRFA,elk
lihong,2:02:29,2020-06-22 19:34:52.206140,HRFA,elk
