User,WorkingHours,@timestamp,BU,type
manish,22:50:44,2020-06-22 19:34:52.206140,FIN,elk
vik,0:00:55,2020-06-22 19:34:52.206140,FIN,elk
abhi,22:50:54,2020-06-22 19:34:52.206140,FIN,elk
eadam,5:27:22,2020-06-22 19:34:52.206140,FIN,elk
nayak,20:25:39,2020-06-22 19:34:52.206140,FIN,elk
ameya,13:31:54,2020-06-22 19:34:52.206140,FIN,elk
muon,8:15:27,2020-06-22 19:34:52.206140,FIN,elk
harsh,5:48:38,2020-06-22 19:34:52.206140,FIN,elk
asma,1:35:23,2020-06-22 19:34:52.206140,FIN,elk
bks,23:58:47,2020-06-22 19:34:52.206140,FIN,elk
rohit,2:42:00,2020-06-22 19:34:52.206140,FIN,elk
haykhov,0:15:26,2020-06-22 19:34:52.206140,FIN,elk
harding,17:36:19,2020-06-22 19:34:52.206140,FIN,elk
govilka,11:43:30,2020-06-22 19:34:52.206140,FIN,elk
eunicew,3:14:17,2020-06-22 19:34:52.206140,FIN,elk
adhya,7:26:16,2020-06-22 19:34:52.206140,FIN,elk
akhil,22:49:53,2020-06-22 19:34:52.206140,FIN,elk
rita,16:50:01,2020-06-22 19:34:52.206140,FIN,elk
jackiet,14:05:11,2020-06-22 19:34:52.206140,FIN,elk
manjud,5:22:20,2020-06-22 19:34:52.206140,FIN,elk
amallem,10:00:24,2020-06-22 19:34:52.206140,FIN,elk
mdickens,11:45:11,2020-06-22 19:34:52.206140,FIN,elk
deekshv,4:46:04,2020-06-22 19:34:52.206140,FIN,elk
vivekmur,1:50:23,2020-06-22 19:34:52.206140,FIN,elk
brilee,1:50:29,2020-06-22 19:34:52.206140,FIN,elk
bala,17:29:29,2020-06-22 19:34:52.206140,FIN,elk
kiran,10:46:45,2020-06-22 19:34:52.206140,FIN,elk
rajani,2:11:21,2020-06-22 19:34:52.206140,FIN,elk
hzhan,2:19:35,2020-06-22 19:34:52.206140,FIN,elk
janeo,0:16:48,2020-06-22 19:34:52.206140,FIN,elk
jban,2:32:40,2020-06-22 19:34:52.206140,FIN,elk
maram,9:07:28,2020-06-22 19:34:52.206140,FIN,elk
sandhya,1:18:58,2020-06-22 19:34:52.206140,FIN,elk
spathak,16:17:42,2020-06-22 19:34:52.206140,FIN,elk
xun,1:04:23,2020-06-22 19:34:52.206140,FIN,elk
oks,1:30:55,2020-06-22 19:34:52.206140,FIN,elk
riya,13:16:22,2020-06-22 19:34:52.206140,FIN,elk
guthrie,3:30:56,2020-06-22 19:34:52.206140,FIN,elk
ono,15:18:23,2020-06-22 19:34:52.206140,FIN,elk
yuichih,0:42:44,2020-06-22 19:34:52.206140,FIN,elk
graceyin,12:42:52,2020-06-22 19:34:52.206140,FIN,elk
rishi,15:11:02,2020-06-22 19:34:52.206140,FIN,elk
ajaypa,2:17:57,2020-06-22 19:34:52.206140,FIN,elk
shu,15:24:55,2020-06-22 19:34:52.206140,FIN,elk
rali,0:31:54,2020-06-22 19:34:52.206140,FIN,elk
yesuv,2:00:48,2020-06-22 19:34:52.206140,FIN,elk
vidu,12:52:00,2020-06-22 19:34:52.206140,FIN,elk
veena,1:50:08,2020-06-22 19:34:52.206140,FIN,elk
pack,6:06:21,2020-06-22 19:34:52.206140,FIN,elk
sreeram,3:57:49,2020-06-22 19:34:52.206140,FIN,elk
chiwens,7:12:35,2020-06-22 19:34:52.206140,FIN,elk
alvin,0:00:03,2020-06-22 19:34:52.206140,FIN,elk
arijit,0:53:50,2020-06-22 19:34:52.206140,FIN,elk
reigenb,0:42:11,2020-06-22 19:34:52.206140,FIN,elk
sumitc,6:34:58,2020-06-22 19:34:52.206140,FIN,elk
yso,14:37:25,2020-06-22 19:34:52.206140,FIN,elk
annag,11:17:15,2020-06-22 19:34:52.206140,FIN,elk
yota,11:08:00,2020-06-22 19:34:52.206140,FIN,elk
phi,9:02:27,2020-06-22 19:34:52.206140,FIN,elk
maitray,0:46:35,2020-06-22 19:34:52.206140,FIN,elk
abhutkar,14:32:31,2020-06-22 19:34:52.206140,FIN,elk
nelson,9:53:03,2020-06-22 19:34:52.206140,FIN,elk
haran,11:26:47,2020-06-22 19:34:52.206140,FIN,elk
meixin,10:40:56,2020-06-22 19:34:52.206140,FIN,elk
yitingz,5:58:50,2020-06-22 19:34:52.206140,FIN,elk
chappidi,6:13:18,2020-06-22 19:34:52.206140,FIN,elk
anit,21:12:22,2020-06-22 19:34:52.206140,FIN,elk
paola,5:44:57,2020-06-22 19:34:52.206140,FIN,elk
paulinet,22:20:25,2020-06-22 19:34:52.206140,FIN,elk
thin,0:37:21,2020-06-22 19:34:52.206140,FIN,elk
pasher,1:32:26,2020-06-22 19:34:52.206140,FIN,elk
basi,7:18:50,2020-06-22 19:34:52.206140,FIN,elk
jimmyc,0:50:21,2020-06-22 19:34:52.206140,FIN,elk
sarangap,11:14:55,2020-06-22 19:34:52.206140,FIN,elk
nikhilde,2:08:41,2020-06-22 19:34:52.206140,FIN,elk
rpolu,9:58:33,2020-06-22 19:34:52.206140,FIN,elk
hkuldeep,12:06:44,2020-06-22 19:34:52.206140,FIN,elk
nas,20:25:48,2020-06-22 19:34:52.206140,FIN,elk
neelabh,15:49:04,2020-06-22 19:34:52.206140,FIN,elk
ahsia,0:44:12,2020-06-22 19:34:52.206140,FIN,elk
smi,2:04:13,2020-06-22 19:34:52.206140,FIN,elk
mshekar,8:40:38,2020-06-22 19:34:52.206140,FIN,elk
yanl,11:41:55,2020-06-22 19:34:52.206140,FIN,elk
koo,1:07:15,2020-06-22 19:34:52.206140,FIN,elk
rsp,12:35:18,2020-06-22 19:34:52.206140,FIN,elk
gao,2:36:13,2020-06-22 19:34:52.206140,FIN,elk
wshiau,14:59:51,2020-06-22 19:34:52.206140,FIN,elk
