items,@timestamp,type,network_device_type
us04-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us08-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us11-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us16-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us16-c2960-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us11-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us26-c4510-1,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us54-c4500x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us6j-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us7m-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us8e-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us8k-c4507-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us8w-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us95-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
de06-lab-fw01,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
fr65-fw-cluster,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
fw-tsmc,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in01-to-indc-tata-primary.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
us27-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
cl01-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
indc-to-in32-tata-primary-cktid-091bang1143017847748,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
in32-to-indc-tata-primary-cktid-091bang1143017847748,2022-01-11 14:30:01.842505,detailed,INT_NON_NETWORK_STUFF
gb50-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
ch10-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
indc-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
indc-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
in19-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
in19-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
nl03-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
cn58-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
cn58-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
sg01-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
de17-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
se80-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
il01-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
jp01-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
jp01-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
jp02-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
tw52-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
tw52-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
fi03-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
de06-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
nl20-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
mdc-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
mdc-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
fr65-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
fr65-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
lk01-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
pl01-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
gb12-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
gb11-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
pt01-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
ru20-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
am04-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
am04-pan-2,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
in74-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
kr02-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
pt02-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_DC_FW
cn58-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
jp01-pan-partner,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
in01-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
in09-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
cn29-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
vn04-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
vn03-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
kr03-foundry-fw,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
kr03-memory-fw,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
mdc-pan-partner-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
cn58-fw2,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
cn45-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
cn45-fw2,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
ro02-pan-1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
vn07-fw1,2022-01-11 14:30:01.842505,detailed,INT_PAN_INTERNET_FW
mdc-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
gb01-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
pt02-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
pl01-riverbed-new,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
pt01-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
ie02-riverbed-new,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
tw04-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
tw52-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
fr65-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
kr02-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
tw01-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
am04-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
il01-riverbed-new,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
cn63-riverbed-new,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
in09-riverbed-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
cn58-riverbed,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
in19-riverbed-new,2022-01-11 14:30:01.842505,detailed,INT_RIVERBED
indc-partner-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
lk02-voice-gw-01.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
ru20-voice-gw-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
ru20-vpn-router-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
mdc-partner-router.sysnopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
vn04-vpn-router-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
gb21-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
tw04-voice-gw-new.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
nl20-crypto-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
in01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
jp01-sprint-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
mdc-colt-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER
fr03-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn34-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
tw01-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn63-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn30-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
sg01-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb72-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
be06-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
dk03-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
tw52-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
am04-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb15-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn08-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn58-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn29-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
cn45-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb01-mpls-router,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
fi01-mpls-router.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
il01-mpls-router.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
mdc-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
se80-mpls-router,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
de06-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
ie02-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
fr42-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb50-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
it01-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
pt02-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
pt01-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
de02-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
nl20-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
fr65-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
tw04-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
jp01-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
fi03-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
indc-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb11-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb12-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb14-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
pl01-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
kr02-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
nl03-mpls-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_MPLS
gb14-switch-module,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
ie02-sw-module.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
cn34-sw-module.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
sg01-sw-module.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
my01-sw-module.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
tw52-sw-module.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
se80-sw-switch,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
hk02-sw-module.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_SW_MODULE
gb33-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
tw52-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
se80-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
jp01-kddi-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
FR03-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
tw04-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn34-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
tw01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn30-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
sg01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
gb72-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
dk03-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
am04-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
mdc-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
gb15-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
ch10-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
lk01-vpn-router-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
my01-vpn-router-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
hk02-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
kr05-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn08-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn58-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
in09-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
in19-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn29-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
vn04-vpn-router-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
vn03-vpn-router-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
vn03-vpn-router-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
kr03-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn45-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
tw17-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
gb19-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
mdc-level3-router.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
ro02-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
fr12-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
vn07-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
it01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
de04-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
ie02-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
il01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
de06-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
pt02-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
pt01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
ru20-vpn-router-1,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
nl20-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn63-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
be06-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
de11-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
jp01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
indc-vpn.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
fi03-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
lk01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
indc-airtel-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
indc-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
indc-tata-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
gb12-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
jp02-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
gb11-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
gb14-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
pl01-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
fr65-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
fr42-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
kr02-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
kr02-vpn-router-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
kr05-samsung-router.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
nl03-vpn-router.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_ROUTER_VPN
cn08-scs-pan,2022-01-11 14:30:01.842505,detailed,INT_SCS_STUFF
cn08-scs-leaf-201,2022-01-11 14:30:01.842505,detailed,INT_SCS_STUFF
cn08-scs-leaf-202,2022-01-11 14:30:01.842505,detailed,INT_SCS_STUFF
cn08-scs-spine-101,2022-01-11 14:30:01.842505,detailed,INT_SCS_STUFF
cn08-scs-spine-102,2022-01-11 14:30:01.842505,detailed,INT_SCS_STUFF
de02-c4510-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9300-idf1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9410-idf1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9410-idf2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9410-idf3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c9300-idf2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ch10-c4510-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb50-c3560x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb50-c3560x-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ie02-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ie02-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
IN08-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ru20-c3850-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ru20-c3850-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb01-c3560-int,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb11-c3560-int.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr03-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt02-c4506-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3650-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3560x-mfg.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fi03-c3560-int,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fr65-c3850-peli-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
nl20-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
de06-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
am04-c3560-int,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
sg01-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
gb15-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
be06-c2960x-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
hk02-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
fi03-c9300ux-1,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3650-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3650-4.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
pt01-c3650-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in47-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in7d-c9410-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
ru20-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp01-c2960-int.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp01-c2960-ext-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
jp01-c2960-ext-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
kr02-c4510-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
se80-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
se80-c3650-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
kr05-c3650-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in37-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
in33-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9300-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9407-1.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9407-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9300-2.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
cn58-c9300-3.internal.synopsys.com,2022-01-11 14:30:01.842505,detailed,INT_SWITCH_ACCESS
